OrderID,Year,Month,Region,Product,Category,Quantity,UnitPrice,Sales,CustomerRating
501,2022,6,North,Laptop,Computers,4,500,2000,4
502,2022,4,Central,Camera,Electronics,12,300,3600,2
503,2023,12,East,Headphones,Accessories,8,50,400,1
504,2025,12,East,Laptop,Computers,15,200,3000,4
505,2023,11,West,Camera,Electronics,2,100,200,1
506,2025,11,South,Smartwatch,Accessories,10,50,500,2
507,2025,12,East,Tablet,Mobile,5,500,2500,3
508,2022,4,South,Headphones,Accessories,5,200,1000,5
509,2023,8,West,Laptop,Computers,3,100,300,3
510,2023,8,East,Headphones,Accessories,2,500,1000,4
511,2022,3,East,Tablet,Mobile,14,100,1400,5
512,2023,2,South,Laptop,Computers,4,500,2000,3
513,2024,5,South,Headphones,Accessories,9,50,450,1
514,2023,2,West,Headphones,Accessories,14,1000,14000,1
515,2022,4,South,Phone,Mobile,2,50,100,2
516,2024,2,North,Headphones,Accessories,6,100,600,1
517,2023,2,East,Phone,Mobile,15,1000,15000,1
518,2023,10,West,Laptop,Computers,8,50,400,4
519,2025,3,East,Headphones,Accessories,1,800,800,2
520,2025,3,North,Phone,Mobile,5,300,1500,5
521,2024,8,West,Smartwatch,Accessories,10,200,2000,5
522,2024,7,South,Headphones,Accessories,1,100,100,4
523,2022,7,East,Phone,Mobile,11,200,2200,4
524,2024,10,Central,Smartwatch,Accessories,13,1000,13000,3
525,2022,6,Central,Headphones,Accessories,5,150,750,2
526,2022,8,Central,Laptop,Computers,15,300,4500,3
527,2022,4,South,Smartwatch,Accessories,4,150,600,3
528,2023,10,West,Smartwatch,Accessories,14,50,700,3
529,2024,12,East,Phone,Mobile,3,200,600,5
530,2023,10,South,Laptop,Computers,12,500,6000,4
531,2025,1,North,Smartwatch,Accessories,5,150,750,1
532,2022,9,West,Phone,Mobile,10,200,2000,1
533,2023,6,South,Tablet,Mobile,15,200,3000,3
534,2023,2,Central,Laptop,Computers,1,150,150,3
535,2022,6,East,Laptop,Computers,6,800,4800,3
536,2025,11,East,Phone,Mobile,3,800,2400,2
537,2023,11,Central,Camera,Electronics,9,500,4500,2
538,2023,3,North,Headphones,Accessories,5,300,1500,5
539,2023,10,East,Headphones,Accessories,14,50,700,5
540,2025,3,East,Phone,Mobile,11,100,1100,1
541,2023,11,North,Phone,Mobile,6,500,3000,3
542,2023,4,North,Headphones,Accessories,1,300,300,3
543,2022,1,West,Tablet,Mobile,13,100,1300,4
544,2025,8,West,Camera,Electronics,7,150,1050,3
545,2025,10,South,Smartwatch,Accessories,7,100,700,2
546,2024,1,East,Headphones,Accessories,2,50,100,3
547,2023,7,South,Laptop,Computers,2,500,1000,1
548,2024,10,Central,Smartwatch,Accessories,15,100,1500,4
549,2023,10,West,Camera,Electronics,1,800,800,2
550,2023,4,West,Laptop,Computers,2,500,1000,5
551,2024,5,South,Camera,Electronics,15,300,4500,1
552,2023,1,East,Laptop,Computers,7,1000,7000,1
553,2025,4,North,Headphones,Accessories,2,300,600,1
554,2022,8,North,Phone,Mobile,3,300,900,3
555,2024,2,Central,Headphones,Accessories,8,1000,8000,4
556,2024,3,West,Phone,Mobile,6,800,4800,1
557,2024,4,East,Tablet,Mobile,8,1000,8000,5
558,2022,11,East,Laptop,Computers,3,100,300,5
559,2022,7,Central,Headphones,Accessories,13,200,2600,4
560,2023,8,East,Smartwatch,Accessories,11,1000,11000,1
561,2023,2,West,Headphones,Accessories,15,50,750,2
562,2023,1,West,Phone,Mobile,4,200,800,1
563,2023,10,East,Camera,Electronics,7,200,1400,3
564,2022,7,Central,Camera,Electronics,15,100,1500,4
565,2025,1,Central,Smartwatch,Accessories,6,300,1800,5
566,2022,7,South,Smartwatch,Accessories,13,800,10400,2
567,2022,10,North,Smartwatch,Accessories,10,100,1000,3
568,2025,5,West,Smartwatch,Accessories,15,500,7500,4
569,2022,3,East,Smartwatch,Accessories,10,1000,10000,4
570,2022,7,East,Phone,Mobile,10,800,8000,2
571,2024,6,North,Laptop,Computers,12,1000,12000,3
572,2025,12,North,Tablet,Mobile,5,300,1500,2
573,2024,5,West,Phone,Mobile,5,1000,5000,5
574,2025,4,West,Camera,Electronics,2,200,400,4
575,2022,9,South,Smartwatch,Accessories,14,500,7000,1
576,2023,9,Central,Tablet,Mobile,12,800,9600,1
577,2022,4,North,Phone,Mobile,4,200,800,4
578,2023,5,East,Laptop,Computers,15,500,7500,4
579,2022,4,East,Smartwatch,Accessories,7,100,700,4
580,2025,10,Central,Smartwatch,Accessories,8,150,1200,3
581,2022,5,North,Tablet,Mobile,3,300,900,4
582,2023,11,South,Laptop,Computers,3,200,600,2
583,2022,11,North,Tablet,Mobile,11,800,8800,4
584,2022,4,East,Phone,Mobile,11,150,1650,5
585,2025,7,East,Tablet,Mobile,12,300,3600,4
586,2024,11,Central,Tablet,Mobile,4,1000,4000,5
587,2022,9,East,Headphones,Accessories,10,100,1000,5
588,2024,11,North,Camera,Electronics,10,300,3000,4
589,2024,5,East,Laptop,Computers,6,300,1800,3
590,2022,10,West,Phone,Mobile,3,200,600,3
591,2025,5,East,Camera,Electronics,3,50,150,4
592,2023,6,South,Headphones,Accessories,7,50,350,5
593,2024,9,East,Camera,Electronics,13,1000,13000,2
594,2024,2,West,Camera,Electronics,15,150,2250,2
595,2024,11,North,Camera,Electronics,5,150,750,2
596,2025,6,East,Tablet,Mobile,4,300,1200,3
597,2022,8,North,Smartwatch,Accessories,5,1000,5000,5
598,2025,4,Central,Smartwatch,Accessories,10,100,1000,1
599,2025,1,South,Camera,Electronics,7,300,2100,2
600,2025,3,East,Phone,Mobile,6,800,4800,2
601,2023,6,North,Laptop,Computers,8,500,4000,1
602,2023,10,South,Headphones,Accessories,5,200,1000,4
603,2025,7,West,Laptop,Computers,3,800,2400,4
604,2023,12,East,Headphones,Accessories,1,50,50,1
605,2022,11,North,Tablet,Mobile,13,200,2600,2
606,2024,3,North,Phone,Mobile,12,500,6000,4
607,2023,2,North,Smartwatch,Accessories,10,300,3000,3
608,2025,11,South,Tablet,Mobile,8,500,4000,3
609,2023,7,North,Headphones,Accessories,6,200,1200,2
610,2023,12,North,Phone,Mobile,12,150,1800,5
611,2024,12,North,Smartwatch,Accessories,3,100,300,4
612,2022,11,North,Camera,Electronics,5,50,250,1
613,2025,8,West,Laptop,Computers,12,100,1200,1
614,2023,4,North,Smartwatch,Accessories,5,1000,5000,3
615,2024,10,Central,Headphones,Accessories,11,100,1100,2
616,2022,5,North,Headphones,Accessories,14,100,1400,1
617,2024,9,South,Headphones,Accessories,4,200,800,3
618,2023,1,Central,Camera,Electronics,7,300,2100,4
619,2024,4,North,Phone,Mobile,12,1000,12000,1
620,2025,3,North,Camera,Electronics,2,100,200,5
621,2024,11,South,Laptop,Computers,12,100,1200,4
622,2022,2,South,Tablet,Mobile,5,1000,5000,1
623,2025,12,North,Tablet,Mobile,6,500,3000,1
624,2023,6,East,Laptop,Computers,1,150,150,4
625,2024,6,South,Smartwatch,Accessories,5,100,500,1
626,2024,7,West,Headphones,Accessories,7,1000,7000,4
627,2022,3,North,Camera,Electronics,15,150,2250,2
628,2025,3,Central,Laptop,Computers,7,1000,7000,4
629,2023,8,West,Tablet,Mobile,10,50,500,1
630,2022,5,East,Headphones,Accessories,8,50,400,1
631,2024,9,Central,Camera,Electronics,14,200,2800,5
632,2025,6,West,Laptop,Computers,7,200,1400,2
633,2022,11,South,Smartwatch,Accessories,15,50,750,5
634,2023,2,West,Headphones,Accessories,14,1000,14000,3
635,2022,9,South,Phone,Mobile,6,300,1800,5
636,2023,2,West,Camera,Electronics,7,800,5600,4
637,2025,8,East,Smartwatch,Accessories,8,100,800,1
638,2022,7,West,Headphones,Accessories,12,50,600,1
639,2022,10,Central,Smartwatch,Accessories,9,50,450,3
640,2025,6,East,Smartwatch,Accessories,9,200,1800,1
641,2024,9,Central,Phone,Mobile,14,1000,14000,5
642,2025,2,North,Headphones,Accessories,12,500,6000,2
643,2024,9,Central,Laptop,Computers,6,500,3000,3
644,2023,8,South,Camera,Electronics,2,50,100,4
645,2023,2,West,Laptop,Computers,5,200,1000,2
646,2024,2,West,Headphones,Accessories,14,200,2800,1
647,2025,8,Central,Camera,Electronics,14,100,1400,5
648,2022,9,West,Phone,Mobile,8,50,400,5
649,2023,12,South,Headphones,Accessories,15,150,2250,1
650,2025,7,Central,Headphones,Accessories,11,500,5500,2
651,2024,8,South,Tablet,Mobile,7,500,3500,2
652,2024,12,Central,Headphones,Accessories,10,300,3000,2
653,2024,11,South,Phone,Mobile,4,300,1200,2
654,2022,6,Central,Smartwatch,Accessories,9,500,4500,4
655,2024,7,North,Smartwatch,Accessories,10,800,8000,5
656,2023,1,North,Laptop,Computers,1,800,800,2
657,2024,11,East,Tablet,Mobile,13,150,1950,2
658,2023,9,North,Laptop,Computers,12,300,3600,3
659,2025,4,Central,Headphones,Accessories,2,200,400,3
660,2025,7,West,Camera,Electronics,11,50,550,3
661,2024,4,Central,Smartwatch,Accessories,1,50,50,4
662,2023,12,South,Phone,Mobile,15,500,7500,3
663,2023,3,Central,Headphones,Accessories,3,100,300,1
664,2024,9,East,Headphones,Accessories,1,800,800,2
665,2022,6,West,Phone,Mobile,10,300,3000,2
666,2022,11,Central,Laptop,Computers,3,500,1500,3
667,2022,12,East,Headphones,Accessories,13,500,6500,5
668,2023,7,Central,Phone,Mobile,3,100,300,5
669,2023,4,East,Headphones,Accessories,2,500,1000,3
670,2025,9,North,Tablet,Mobile,5,200,1000,1
671,2023,11,Central,Camera,Electronics,6,1000,6000,5
672,2025,2,West,Phone,Mobile,1,500,500,3
673,2022,9,East,Smartwatch,Accessories,12,300,3600,5
674,2022,5,South,Smartwatch,Accessories,8,1000,8000,3
675,2023,9,Central,Smartwatch,Accessories,2,100,200,1
676,2023,11,West,Camera,Electronics,2,200,400,1
677,2022,12,South,Phone,Mobile,9,800,7200,1
678,2022,2,North,Headphones,Accessories,12,500,6000,1
679,2022,10,South,Phone,Mobile,13,300,3900,3
680,2025,7,East,Headphones,Accessories,7,1000,7000,1
681,2022,11,Central,Headphones,Accessories,11,100,1100,1
682,2022,6,Central,Camera,Electronics,10,50,500,1
683,2022,5,West,Tablet,Mobile,13,300,3900,4
684,2025,3,Central,Headphones,Accessories,14,50,700,2
685,2024,11,South,Phone,Mobile,12,800,9600,3
686,2022,9,Central,Camera,Electronics,15,500,7500,2
687,2025,9,Central,Laptop,Computers,1,50,50,1
688,2023,7,Central,Tablet,Mobile,4,500,2000,2
689,2024,4,North,Phone,Mobile,3,200,600,2
690,2025,11,Central,Camera,Electronics,13,50,650,1
691,2024,2,South,Tablet,Mobile,11,100,1100,5
692,2023,11,South,Headphones,Accessories,6,500,3000,1
693,2023,6,West,Tablet,Mobile,10,100,1000,4
694,2023,10,Central,Tablet,Mobile,10,300,3000,3
695,2022,6,South,Tablet,Mobile,7,150,1050,2
696,2024,6,South,Camera,Electronics,12,800,9600,3
697,2024,5,West,Headphones,Accessories,8,1000,8000,5
698,2024,3,Central,Laptop,Computers,3,100,300,2
699,2022,1,Central,Tablet,Mobile,12,100,1200,1
700,2023,1,Central,Smartwatch,Accessories,10,800,8000,3
701,2023,6,West,Smartwatch,Accessories,15,1000,15000,2
702,2023,8,Central,Smartwatch,Accessories,12,300,3600,5
703,2022,11,South,Laptop,Computers,7,500,3500,5
704,2025,3,South,Camera,Electronics,3,150,450,5
705,2025,6,North,Smartwatch,Accessories,11,150,1650,2
706,2024,6,South,Headphones,Accessories,4,100,400,1
707,2025,8,West,Camera,Electronics,4,500,2000,1
708,2022,12,Central,Laptop,Computers,11,500,5500,3
709,2025,11,West,Camera,Electronics,5,150,750,3
710,2024,7,South,Smartwatch,Accessories,11,100,1100,5
711,2025,8,Central,Headphones,Accessories,6,500,3000,1
712,2025,3,South,Smartwatch,Accessories,15,150,2250,1
713,2023,3,South,Smartwatch,Accessories,11,300,3300,2
714,2023,7,East,Tablet,Mobile,10,100,1000,1
715,2025,4,Central,Headphones,Accessories,11,1000,11000,2
716,2022,4,North,Camera,Electronics,14,800,11200,2
717,2023,11,Central,Smartwatch,Accessories,10,150,1500,1
718,2023,5,South,Smartwatch,Accessories,3,50,150,5
719,2024,2,South,Headphones,Accessories,10,50,500,4
720,2023,4,West,Smartwatch,Accessories,8,1000,8000,5
721,2024,3,East,Phone,Mobile,13,150,1950,4
722,2023,7,West,Smartwatch,Accessories,10,100,1000,2
723,2025,3,Central,Laptop,Computers,1,200,200,1
724,2022,2,West,Phone,Mobile,8,50,400,2
725,2025,9,West,Smartwatch,Accessories,9,50,450,3
726,2023,8,West,Laptop,Computers,12,800,9600,3
727,2025,3,East,Smartwatch,Accessories,13,100,1300,4
728,2024,10,Central,Phone,Mobile,15,100,1500,4
729,2022,10,Central,Tablet,Mobile,4,50,200,1
730,2023,12,East,Smartwatch,Accessories,1,800,800,4
731,2025,11,Central,Tablet,Mobile,2,150,300,3
732,2024,10,East,Tablet,Mobile,14,800,11200,4
733,2023,6,Central,Phone,Mobile,7,1000,7000,5
734,2024,12,West,Headphones,Accessories,5,300,1500,2
735,2025,12,South,Camera,Electronics,2,200,400,1
736,2024,9,Central,Phone,Mobile,9,800,7200,1
737,2022,3,West,Phone,Mobile,7,50,350,5
738,2024,4,East,Headphones,Accessories,2,100,200,1
739,2025,10,Central,Smartwatch,Accessories,1,800,800,3
740,2023,11,West,Camera,Electronics,10,50,500,4
741,2023,1,Central,Laptop,Computers,4,300,1200,5
742,2023,11,North,Smartwatch,Accessories,12,200,2400,3
743,2023,2,East,Phone,Mobile,11,50,550,4
744,2025,10,South,Tablet,Mobile,11,800,8800,5
745,2022,9,East,Laptop,Computers,12,100,1200,5
746,2024,4,Central,Smartwatch,Accessories,6,500,3000,2
747,2022,5,South,Headphones,Accessories,15,800,12000,4
748,2024,6,North,Smartwatch,Accessories,2,100,200,5
749,2025,7,Central,Tablet,Mobile,15,300,4500,4
750,2025,11,West,Phone,Mobile,13,500,6500,5
751,2024,2,West,Laptop,Computers,8,100,800,2
752,2024,7,East,Camera,Electronics,12,200,2400,5
753,2023,5,North,Smartwatch,Accessories,1,300,300,4
754,2022,9,South,Camera,Electronics,12,500,6000,4
755,2024,3,South,Tablet,Mobile,6,200,1200,4
756,2023,5,South,Camera,Electronics,4,200,800,2
757,2024,3,North,Phone,Mobile,14,200,2800,1
758,2022,9,North,Laptop,Computers,11,1000,11000,4
759,2025,10,East,Tablet,Mobile,10,500,5000,4
760,2025,4,Central,Phone,Mobile,13,300,3900,2
761,2025,9,North,Laptop,Computers,9,800,7200,5
762,2025,2,Central,Tablet,Mobile,7,150,1050,4
763,2022,11,South,Tablet,Mobile,12,50,600,4
764,2024,10,East,Smartwatch,Accessories,2,500,1000,2
765,2024,8,Central,Smartwatch,Accessories,5,200,1000,3
766,2025,4,West,Tablet,Mobile,3,1000,3000,3
767,2024,8,South,Tablet,Mobile,14,800,11200,5
768,2022,12,East,Phone,Mobile,10,200,2000,2
769,2023,3,South,Smartwatch,Accessories,7,800,5600,4
770,2025,3,Central,Laptop,Computers,3,800,2400,5
771,2024,5,Central,Camera,Electronics,6,1000,6000,5
772,2023,1,South,Laptop,Computers,7,100,700,3
773,2025,12,East,Headphones,Accessories,14,100,1400,3
774,2024,1,West,Tablet,Mobile,6,300,1800,1
775,2023,5,East,Tablet,Mobile,14,200,2800,3
776,2025,2,West,Camera,Electronics,9,1000,9000,5
777,2023,11,East,Tablet,Mobile,8,150,1200,4
778,2022,2,South,Camera,Electronics,10,800,8000,3
779,2024,12,East,Phone,Mobile,6,500,3000,5
780,2025,6,Central,Camera,Electronics,7,300,2100,5
781,2023,1,South,Headphones,Accessories,7,150,1050,2
782,2023,3,West,Camera,Electronics,5,100,500,1
783,2022,1,West,Laptop,Computers,2,1000,2000,5
784,2023,2,West,Laptop,Computers,2,300,600,3
785,2025,11,South,Phone,Mobile,4,300,1200,2
786,2022,1,East,Smartwatch,Accessories,14,150,2100,3
787,2025,3,Central,Headphones,Accessories,8,300,2400,2
788,2025,9,Central,Smartwatch,Accessories,10,1000,10000,3
789,2022,8,East,Tablet,Mobile,8,200,1600,3
790,2024,1,North,Headphones,Accessories,5,150,750,5
791,2025,9,North,Phone,Mobile,6,300,1800,4
792,2025,5,Central,Headphones,Accessories,5,50,250,2
793,2023,7,Central,Laptop,Computers,9,500,4500,4
794,2025,7,South,Headphones,Accessories,4,150,600,3
795,2024,5,Central,Laptop,Computers,7,200,1400,3
796,2023,3,East,Headphones,Accessories,4,100,400,1
797,2024,12,Central,Camera,Electronics,8,1000,8000,4
798,2023,1,Central,Phone,Mobile,6,50,300,1
799,2024,3,West,Phone,Mobile,2,300,600,1
800,2022,8,South,Phone,Mobile,2,150,300,3
801,2024,8,North,Headphones,Accessories,5,1000,5000,3
802,2022,5,West,Laptop,Computers,14,150,2100,1
803,2023,5,West,Smartwatch,Accessories,8,150,1200,1
804,2025,8,South,Laptop,Computers,13,200,2600,1
805,2023,8,West,Phone,Mobile,8,100,800,3
806,2022,5,West,Tablet,Mobile,3,50,150,3
807,2023,2,South,Phone,Mobile,6,50,300,4
808,2024,10,North,Tablet,Mobile,1,150,150,4
809,2025,12,Central,Phone,Mobile,1,50,50,2
810,2023,3,West,Tablet,Mobile,13,100,1300,1
811,2022,1,East,Camera,Electronics,10,500,5000,2
812,2023,8,South,Camera,Electronics,9,100,900,3
813,2025,12,South,Smartwatch,Accessories,13,500,6500,1
814,2023,5,North,Camera,Electronics,7,500,3500,4
815,2025,4,Central,Camera,Electronics,8,300,2400,2
816,2025,5,Central,Smartwatch,Accessories,6,500,3000,5
817,2025,5,East,Phone,Mobile,2,150,300,5
818,2025,12,South,Tablet,Mobile,8,50,400,1
819,2023,6,North,Smartwatch,Accessories,14,500,7000,5
820,2023,10,East,Headphones,Accessories,4,1000,4000,3
821,2022,2,Central,Headphones,Accessories,11,500,5500,1
822,2023,1,South,Laptop,Computers,14,150,2100,1
823,2022,10,West,Headphones,Accessories,4,100,400,4
824,2022,6,South,Smartwatch,Accessories,10,300,3000,5
825,2023,11,West,Camera,Electronics,2,50,100,1
826,2024,9,West,Headphones,Accessories,13,50,650,3
827,2022,12,North,Camera,Electronics,1,300,300,3
828,2022,12,South,Laptop,Computers,4,100,400,5
829,2023,10,South,Headphones,Accessories,4,200,800,5
830,2022,11,Central,Camera,Electronics,9,800,7200,3
831,2022,3,South,Camera,Electronics,8,800,6400,5
832,2023,9,Central,Headphones,Accessories,9,500,4500,4
833,2024,6,West,Tablet,Mobile,15,500,7500,4
834,2023,7,Central,Camera,Electronics,6,200,1200,3
835,2025,1,North,Tablet,Mobile,8,1000,8000,3
836,2024,1,East,Smartwatch,Accessories,1,150,150,2
837,2022,12,East,Phone,Mobile,14,500,7000,5
838,2022,1,West,Smartwatch,Accessories,9,150,1350,3
839,2024,10,South,Phone,Mobile,3,300,900,2
840,2022,10,West,Tablet,Mobile,13,300,3900,5
841,2024,8,South,Phone,Mobile,12,100,1200,4
842,2024,1,Central,Camera,Electronics,12,100,1200,4
843,2024,6,West,Laptop,Computers,13,50,650,4
844,2022,11,West,Laptop,Computers,14,200,2800,1
845,2024,9,Central,Tablet,Mobile,9,50,450,2
846,2023,1,West,Tablet,Mobile,9,200,1800,4
847,2023,7,East,Smartwatch,Accessories,10,100,1000,4
848,2022,8,Central,Phone,Mobile,3,500,1500,1
849,2022,7,Central,Smartwatch,Accessories,7,300,2100,4
850,2025,9,South,Camera,Electronics,3,150,450,4
851,2023,4,North,Headphones,Accessories,11,200,2200,3
852,2022,11,West,Headphones,Accessories,6,100,600,4
853,2024,6,Central,Tablet,Mobile,6,200,1200,1
854,2025,10,South,Tablet,Mobile,3,500,1500,4
855,2023,11,East,Laptop,Computers,15,200,3000,2
856,2022,12,North,Camera,Electronics,14,100,1400,2
857,2024,1,East,Smartwatch,Accessories,15,150,2250,1
858,2022,6,South,Tablet,Mobile,8,1000,8000,5
859,2025,10,South,Phone,Mobile,4,300,1200,1
860,2024,3,North,Headphones,Accessories,10,50,500,3
861,2022,8,North,Phone,Mobile,13,300,3900,1
862,2024,2,North,Headphones,Accessories,11,300,3300,3
863,2025,9,North,Camera,Electronics,7,200,1400,3
864,2023,4,Central,Headphones,Accessories,14,100,1400,4
865,2022,4,Central,Smartwatch,Accessories,15,50,750,3
866,2023,1,East,Tablet,Mobile,8,800,6400,3
867,2023,9,East,Tablet,Mobile,11,300,3300,1
868,2022,9,East,Camera,Electronics,5,800,4000,2
869,2023,2,West,Phone,Mobile,6,800,4800,5
870,2025,4,Central,Camera,Electronics,10,200,2000,2
871,2025,9,South,Headphones,Accessories,5,500,2500,2
872,2023,5,Central,Camera,Electronics,3,200,600,2
873,2023,6,North,Headphones,Accessories,15,150,2250,5
874,2023,6,South,Smartwatch,Accessories,12,100,1200,1
875,2025,5,West,Tablet,Mobile,15,800,12000,3
876,2022,3,South,Phone,Mobile,13,200,2600,1
877,2023,10,South,Smartwatch,Accessories,10,300,3000,2
878,2022,12,West,Camera,Electronics,1,500,500,2
879,2024,3,West,Smartwatch,Accessories,14,1000,14000,4
880,2023,4,North,Headphones,Accessories,3,150,450,4
881,2025,4,South,Laptop,Computers,15,300,4500,2
882,2025,12,East,Laptop,Computers,3,1000,3000,4
883,2022,10,West,Phone,Mobile,7,800,5600,3
884,2022,8,West,Headphones,Accessories,10,50,500,1
885,2022,9,West,Phone,Mobile,9,800,7200,5
886,2024,8,West,Camera,Electronics,1,200,200,3
887,2025,5,Central,Tablet,Mobile,8,150,1200,1
888,2025,11,West,Camera,Electronics,9,150,1350,1
889,2023,10,Central,Camera,Electronics,9,100,900,2
890,2025,1,South,Headphones,Accessories,7,500,3500,4
891,2025,2,East,Smartwatch,Accessories,15,200,3000,3
892,2022,2,North,Camera,Electronics,11,150,1650,4
893,2025,12,Central,Camera,Electronics,6,100,600,5
894,2022,3,East,Phone,Mobile,7,800,5600,5
895,2023,3,South,Camera,Electronics,14,150,2100,1
896,2025,5,South,Headphones,Accessories,5,300,1500,1
897,2024,1,West,Phone,Mobile,4,50,200,4
898,2025,4,South,Headphones,Accessories,9,50,450,5
899,2025,8,North,Camera,Electronics,8,1000,8000,5
900,2024,10,Central,Smartwatch,Accessories,1,200,200,2
901,2022,11,East,Laptop,Computers,3,150,450,1
902,2024,6,North,Phone,Mobile,14,50,700,1
903,2023,11,East,Laptop,Computers,7,150,1050,5
904,2025,12,Central,Camera,Electronics,12,150,1800,3
905,2024,6,West,Laptop,Computers,2,300,600,1
906,2024,8,South,Headphones,Accessories,14,100,1400,1
907,2024,9,West,Camera,Electronics,14,300,4200,5
908,2022,2,Central,Phone,Mobile,12,200,2400,5
909,2025,10,East,Laptop,Computers,8,300,2400,3
910,2023,10,Central,Smartwatch,Accessories,10,500,5000,4
911,2025,3,Central,Smartwatch,Accessories,12,1000,12000,2
912,2022,2,North,Camera,Electronics,5,200,1000,4
913,2023,10,West,Camera,Electronics,13,100,1300,4
914,2023,1,South,Laptop,Computers,6,500,3000,3
915,2024,5,Central,Tablet,Mobile,13,100,1300,5
916,2022,11,East,Tablet,Mobile,13,50,650,3
917,2023,4,East,Headphones,Accessories,12,50,600,3
918,2022,11,South,Camera,Electronics,8,1000,8000,4
919,2024,8,West,Phone,Mobile,11,1000,11000,1
920,2022,4,Central,Smartwatch,Accessories,5,500,2500,3
921,2024,1,East,Tablet,Mobile,2,150,300,4
922,2025,3,Central,Camera,Electronics,9,150,1350,1
923,2022,5,West,Tablet,Mobile,12,500,6000,1
